FIPS code,State Abbreviation,State Name,County,Weekly Cases,Weekly Deaths,Tests performed 7-day rolling average,7-day Percent Positivity,New Admissions Confirmed COVID-19 per 100000 Population Last 7 Days,Percentage of staffed adult inpatient beds used by confirmed COVID-19 patients over a trailing 7 day period,Percentage of staffed adult ICU beds used by confirmed COVID-19 patients over a trailing 7 day period,Date,Report date window start,Report date window end,Health Service Area Number
6037,CA,California,Los Angeles County,0,0,132064.71,2.27,11.3,9.2,21.3,2021/9/4,2021/8/29,2021/9/4,824
6037,CA,California,Los Angeles County,0,0,129149.57,2.3,10.9,9,20.9,2021/9/5,2021/8/30,2021/9/5,824
6037,CA,California,Los Angeles County,0,0,123515.29,2.24,10.6,8.8,20.6,2021/9/6,2021/8/31,2021/9/6,824
6037,CA,California,Los Angeles County,0,0,106731.29,2.31,10.1,8.6,20.3,2021/9/7,2021/9/1,2021/9/7,824
6037,CA,California,Los Angeles County,14322,183,105331.86,2.31,9.6,8.4,19.9,2021/9/8,2021/9/2,2021/9/8,824
6037,CA,California,Los Angeles County,0,0,102155.14,2.28,9.2,8.2,19.5,2021/9/9,2021/9/3,2021/9/9,824
6037,CA,California,Los Angeles County,0,0,109246.57,2.11,8.4,7.9,19.1,2021/9/10,2021/9/4,2021/9/10,824
6037,CA,California,Los Angeles County,0,0,126640,1.87,8.4,7.7,18.7,2021/9/11,2021/9/5,2021/9/11,824
6037,CA,California,Los Angeles County,0,0,125917,1.86,8.2,7.5,18.5,2021/9/12,2021/9/6,2021/9/12,824
6037,CA,California,Los Angeles County,0,0,139141.29,1.75,8.1,7.3,18.1,2021/9/13,2021/9/7,2021/9/13,824
6037,CA,California,Los Angeles County,0,0,157257.29,1.63,8.1,7.1,17.7,2021/9/14,2021/9/8,2021/9/14,824
6037,CA,California,Los Angeles County,12954,243,161333.71,1.52,7.8,7,17.3,2021/9/15,2021/9/9,2021/9/15,824
6037,CA,California,Los Angeles County,0,0,158630.86,1.53,7.8,6.8,17,2021/9/16,2021/9/10,2021/9/16,824
6037,CA,California,Los Angeles County,0,0,153669.71,1.54,7.7,6.7,16.8,2021/9/17,2021/9/11,2021/9/17,824
6037,CA,California,Los Angeles County,0,0,141066.43,1.61,7.3,6.6,16.5,2021/9/18,2021/9/12,2021/9/18,824
6037,CA,California,Los Angeles County,0,0,140047,1.57,7.1,6.4,16.1,2021/9/19,2021/9/13,2021/9/19,824
6037,CA,California,Los Angeles County,0,0,135143,1.58,6.8,6.3,15.8,2021/9/20,2021/9/14,2021/9/20,824
6037,CA,California,Los Angeles County,0,0,132538.43,1.57,6.6,6.1,15.4,2021/9/21,2021/9/15,2021/9/21,824
6037,CA,California,Los Angeles County,10966,164,125981.86,1.61,6.6,6,15.2,2021/9/22,2021/9/16,2021/9/22,824
6037,CA,California,Los Angeles County,0,0,130427.14,1.55,6.3,5.8,14.9,2021/9/23,2021/9/17,2021/9/23,824
6037,CA,California,Los Angeles County,0,0,134365.43,1.46,6.2,5.7,14.5,2021/9/24,2021/9/18,2021/9/24,824
6037,CA,California,Los Angeles County,0,0,137104.57,1.42,6.1,5.6,14.2,2021/9/25,2021/9/19,2021/9/25,824
6037,CA,California,Los Angeles County,0,0,136409.14,1.41,5.9,5.5,13.9,2021/9/26,2021/9/20,2021/9/26,824
6037,CA,California,Los Angeles County,0,0,131564.29,1.44,5.9,5.4,13.6,2021/9/27,2021/9/21,2021/9/27,824
6037,CA,California,Los Angeles County,0,0,122325.71,1.5,5.8,5.3,13.2,2021/9/28,2021/9/22,2021/9/28,824
6037,CA,California,Los Angeles County,9570,175,126724.14,1.45,5.8,5.2,12.8,2021/9/29,2021/9/23,2021/9/29,824
6037,CA,California,Los Angeles County,0,0,130917.86,1.37,5.8,5.1,12.3,2021/9/30,2021/9/24,2021/9/30,824
6037,CA,California,Los Angeles County,0,0,129356.86,1.36,5.6,5,12,2021/10/1,2021/9/25,2021/10/1,824
6037,CA,California,Los Angeles County,0,0,129872.29,1.34,5.5,4.9,11.7,2021/10/2,2021/9/26,2021/10/2,824
6037,CA,California,Los Angeles County,0,0,128889.14,1.31,5.3,4.8,11.5,2021/10/3,2021/9/27,2021/10/3,824
6037,CA,California,Los Angeles County,0,0,136365.86,1.24,5.1,4.7,11.2,2021/10/4,2021/9/28,2021/10/4,824
6037,CA,California,Los Angeles County,0,0,147260.57,1.12,5,4.6,11,2021/10/5,2021/9/29,2021/10/5,824
6037,CA,California,Los Angeles County,8250,155,144764.86,1.09,4.8,4.5,10.7,2021/10/6,2021/9/30,2021/10/6,824
6037,CA,California,Los Angeles County,0,0,140783,1.11,4.6,4.4,10.6,2021/10/7,2021/10/1,2021/10/7,824
6037,CA,California,Los Angeles County,0,0,144978,1.06,4.5,4.2,10.4,2021/10/8,2021/10/2,2021/10/8,824
6037,CA,California,Los Angeles County,0,0,142934.57,1.06,4.6,4.1,10.3,2021/10/9,2021/10/3,2021/10/9,824
6037,CA,California,Los Angeles County,0,0,142936.43,1.05,4.8,4,10,2021/10/10,2021/10/4,2021/10/10,824
6037,CA,California,Los Angeles County,0,0,145521,1.03,4.9,4,9.7,2021/10/11,2021/10/5,2021/10/11,824
6037,CA,California,Los Angeles County,0,0,145079.29,1.02,4.9,3.9,9.6,2021/10/12,2021/10/6,2021/10/12,824
6037,CA,California,Los Angeles County,7508,139,148049.14,0.99,4.8,3.9,9.5,2021/10/13,2021/10/7,2021/10/13,824
6037,CA,California,Los Angeles County,0,0,154476.57,0.93,4.9,3.8,9.3,2021/10/14,2021/10/8,2021/10/14,824
6037,CA,California,Los Angeles County,0,0,147519,0.97,5.3,3.8,9.1,2021/10/15,2021/10/9,2021/10/15,824
6037,CA,California,Los Angeles County,0,0,147140.86,0.97,5.2,3.8,9,2021/10/16,2021/10/10,2021/10/16,824
6037,CA,California,Los Angeles County,0,0,146836.29,0.96,5.2,3.8,8.9,2021/10/17,2021/10/11,2021/10/17,824
6037,CA,California,Los Angeles County,0,0,150168.29,0.94,5.2,3.7,8.9,2021/10/18,2021/10/12,2021/10/18,824
6037,CA,California,Los Angeles County,0,0,151326.86,0.93,5.1,3.7,8.8,2021/10/19,2021/10/13,2021/10/19,824
6037,CA,California,Los Angeles County,6838,111,149630.86,0.92,5.2,3.6,8.7,2021/10/20,2021/10/14,2021/10/20,824
6037,CA,California,Los Angeles County,0,0,148107.29,0.91,5.2,3.6,8.6,2021/10/21,2021/10/15,2021/10/21,824
6037,CA,California,Los Angeles County,0,0,140390.29,0.94,5,3.6,8.6,2021/10/22,2021/10/16,2021/10/22,824
6037,CA,California,Los Angeles County,0,0,133162.29,0.96,5.4,3.5,8.5,2021/10/23,2021/10/17,2021/10/23,824
6037,CA,California,Los Angeles County,0,0,131799,0.95,5.4,3.5,8.4,2021/10/24,2021/10/18,2021/10/24,824
6037,CA,California,Los Angeles County,0,0,128662.14,0.97,5.5,3.6,8.4,2021/10/25,2021/10/19,2021/10/25,824
6037,CA,California,Los Angeles County,0,0,125757.14,0.97,5.6,3.6,8.4,2021/10/26,2021/10/20,2021/10/26,824
6037,CA,California,Los Angeles County,8368,suppressed,126261,0.97,5.7,3.6,8.3,2021/10/27,2021/10/21,2021/10/27,824
6037,CA,California,Los Angeles County,0,0,122501.29,0.99,5.7,3.6,8.3,2021/10/28,2021/10/22,2021/10/28,824
6037,CA,California,Los Angeles County,0,0,130248.71,0.92,5.7,3.7,8.3,2021/10/29,2021/10/23,2021/10/29,824
6037,CA,California,Los Angeles County,0,0,132359.43,0.92,5.6,3.7,8.2,2021/10/30,2021/10/24,2021/10/30,824
6037,CA,California,Los Angeles County,0,0,133714.86,0.94,5.5,3.7,8.3,2021/10/31,2021/10/25,2021/10/31,824
6037,CA,California,Los Angeles County,0,0,123962.29,1.01,5.3,3.7,8.2,2021/11/1,2021/10/26,2021/11/1,824
6037,CA,California,Los Angeles County,0,0,118303.14,1.12,5.3,3.8,8.1,2021/11/2,2021/10/27,2021/11/2,824
6037,CA,California,Los Angeles County,8290,22,126473,1.11,5.2,3.8,7.9,2021/11/3,2021/10/28,2021/11/3,824
6037,CA,California,Los Angeles County,0,0,122437,1.21,5.4,3.8,7.9,2021/11/4,2021/10/29,2021/11/4,824
6037,CA,California,Los Angeles County,0,0,115657,1.35,5.3,3.8,7.8,2021/11/5,2021/10/30,2021/11/5,824
6037,CA,California,Los Angeles County,0,0,113802.14,1.38,5.3,3.8,7.8,2021/11/6,2021/10/31,2021/11/6,824
6037,CA,California,Los Angeles County,0,0,134194.86,1.2,5.3,3.7,7.6,2021/11/7,2021/11/1,2021/11/7,824
6037,CA,California,Los Angeles County,0,0,147408,1.1,5.4,3.7,7.6,2021/11/8,2021/11/2,2021/11/8,824
6037,CA,California,Los Angeles County,0,0,160085.86,1.01,5.3,3.7,7.7,2021/11/9,2021/11/3,2021/11/9,824
6037,CA,California,Los Angeles County,9992,85,142751.14,1.09,5.3,3.6,7.8,2021/11/10,2021/11/4,2021/11/10,824
6037,CA,California,Los Angeles County,0,0,149806.29,1.02,5,3.6,7.8,2021/11/11,2021/11/5,2021/11/11,824
6037,CA,California,Los Angeles County,0,0,144708.71,1.03,5,3.5,7.9,2021/11/12,2021/11/6,2021/11/12,824
6037,CA,California,Los Angeles County,0,0,144804.71,1.03,4.9,3.5,7.9,2021/11/13,2021/11/7,2021/11/13,824
6037,CA,California,Los Angeles County,0,0,137927.86,1.05,5.2,3.5,7.9,2021/11/14,2021/11/8,2021/11/14,824
6037,CA,California,Los Angeles County,0,0,136462,1.07,5.3,3.5,7.8,2021/11/15,2021/11/9,2021/11/15,824
6037,CA,California,Los Angeles County,0,0,136510.14,1.07,5.3,3.5,7.8,2021/11/16,2021/11/10,2021/11/16,824
6037,CA,California,Los Angeles County,8098,122,149374.71,0.99,5,3.5,7.6,2021/11/17,2021/11/11,2021/11/17,824
6037,CA,California,Los Angeles County,0,0,147319.43,1.02,5.1,3.5,7.4,2021/11/18,2021/11/12,2021/11/18,824
6037,CA,California,Los Angeles County,0,0,149961.43,1.02,5,3.4,7.3,2021/11/19,2021/11/13,2021/11/19,824
6037,CA,California,Los Angeles County,0,0,149013,1.03,4.7,3.4,7.2,2021/11/20,2021/11/14,2021/11/20,824
6037,CA,California,Los Angeles County,0,0,135409.14,1.13,4.3,3.3,7.2,2021/11/21,2021/11/15,2021/11/21,824
6037,CA,California,Los Angeles County,0,0,123541.43,1.2,4.2,3.3,7.2,2021/11/22,2021/11/16,2021/11/22,824
6037,CA,California,Los Angeles County,0,0,104089.71,1.4,3.9,3.2,7.3,2021/11/23,2021/11/17,2021/11/23,824
6037,CA,California,Los Angeles County,8108,114,85103.14,1.71,4,3.2,7.3,2021/11/24,2021/11/18,2021/11/24,824
6037,CA,California,Los Angeles County,0,0,62624.29,2.17,4,3.2,7.4,2021/11/25,2021/11/19,2021/11/25,824
6037,CA,California,Los Angeles County,0,0,51649.57,2.35,3.9,3.2,7.4,2021/11/26,2021/11/20,2021/11/26,824
6037,CA,California,Los Angeles County,0,0,49582,2.42,4,3.2,7.5,2021/11/27,2021/11/21,2021/11/27,824
6037,CA,California,Los Angeles County,0,0,63759.43,1.92,4,3.2,7.5,2021/11/28,2021/11/22,2021/11/28,824
6037,CA,California,Los Angeles County,0,0,75697.57,1.77,3.9,3.3,7.5,2021/11/29,2021/11/23,2021/11/29,824
6037,CA,California,Los Angeles County,0,0,81883.57,1.8,4.2,3.3,7.5,2021/11/30,2021/11/24,2021/11/30,824
6037,CA,California,Los Angeles County,6152,96,95620.71,1.65,4.3,3.3,7.6,2021/12/1,2021/11/25,2021/12/1,824
6037,CA,California,Los Angeles County,0,0,122179.43,1.43,4.2,3.3,7.6,2021/12/2,2021/11/26,2021/12/2,824
6037,CA,California,Los Angeles County,0,0,146994,1.36,4.4,3.3,7.5,2021/12/3,2021/11/27,2021/12/3,824
6037,CA,California,Los Angeles County,0,0,160844.86,1.29,4.4,3.3,7.4,2021/12/4,2021/11/28,2021/12/4,824
6037,CA,California,Los Angeles County,0,0,146828,1.45,4.7,3.3,7.3,2021/12/5,2021/11/29,2021/12/5,824
6037,CA,California,Los Angeles County,0,0,140089.86,1.51,4.9,3.4,7.2,2021/12/6,2021/11/30,2021/12/6,824
6037,CA,California,Los Angeles County,0,0,153854.86,1.37,4.9,3.5,7.1,2021/12/7,2021/12/1,2021/12/7,824
6037,CA,California,Los Angeles County,11398,94,157451.57,1.32,5.1,3.5,7.1,2021/12/8,2021/12/2,2021/12/8,824
6037,CA,California,Los Angeles County,0,0,155113.86,1.33,5.3,3.6,7.2,2021/12/9,2021/12/3,2021/12/9,824
6037,CA,California,Los Angeles County,0,0,154760,1.3,5.5,3.7,7.5,2021/12/10,2021/12/4,2021/12/10,824
6037,CA,California,Los Angeles County,0,0,153811.71,1.28,5.7,3.8,7.7,2021/12/11,2021/12/5,2021/12/11,824
6037,CA,California,Los Angeles County,0,0,153417.71,1.27,5.8,3.8,8,2021/12/12,2021/12/6,2021/12/12,824
6037,CA,California,Los Angeles County,0,0,153017,1.28,5.9,3.9,8.3,2021/12/13,2021/12/7,2021/12/13,824
6037,CA,California,Los Angeles County,0,0,151515.71,1.32,6,4,8.5,2021/12/14,2021/12/8,2021/12/14,824
6037,CA,California,Los Angeles County,11049,92,148741.43,1.41,5.8,4.1,8.7,2021/12/15,2021/12/9,2021/12/15,824
6037,CA,California,Los Angeles County,0,0,147563.14,1.58,5.8,4.1,8.8,2021/12/16,2021/12/10,2021/12/16,824
6037,CA,California,Los Angeles County,0,0,144621.71,1.81,5.7,4.2,8.8,2021/12/17,2021/12/11,2021/12/17,824
6037,CA,California,Los Angeles County,0,0,137494.86,2.03,5.8,4.2,8.9,2021/12/18,2021/12/12,2021/12/18,824
6037,CA,California,Los Angeles County,0,0,138618.57,2.23,5.8,4.3,8.7,2021/12/19,2021/12/13,2021/12/19,824
6037,CA,California,Los Angeles County,0,0,134315.14,2.65,5.8,4.3,8.7,2021/12/20,2021/12/14,2021/12/20,824
6037,CA,California,Los Angeles County,0,0,119753,3.78,5.9,4.3,8.6,2021/12/21,2021/12/15,2021/12/21,824
6037,CA,California,Los Angeles County,22538,121,110922.71,5.33,6.4,4.3,8.5,2021/12/22,2021/12/16,2021/12/22,824
6037,CA,California,Los Angeles County,0,0,98788.57,7.22,6.7,4.4,8.5,2021/12/23,2021/12/17,2021/12/23,824
6037,CA,California,Los Angeles County,0,0,87918.57,9.64,7.3,4.5,8.7,2021/12/24,2021/12/18,2021/12/24,824
6037,CA,California,Los Angeles County,0,0,83644,11.03,7.8,4.7,8.8,2021/12/25,2021/12/19,2021/12/25,824
6037,CA,California,Los Angeles County,0,0,82988.14,11.74,8.5,4.9,9.1,2021/12/26,2021/12/20,2021/12/26,824
6037,CA,California,Los Angeles County,0,0,84867,13.05,9.7,5.2,9.4,2021/12/27,2021/12/21,2021/12/27,824
6037,CA,California,Los Angeles County,0,0,85850.86,15.34,11.5,5.6,9.7,2021/12/28,2021/12/22,2021/12/28,824
6037,CA,California,Los Angeles County,69338,103,85913.43,17.72,13.4,6.1,10,2021/12/29,2021/12/23,2021/12/29,824
6037,CA,California,Los Angeles County,0,0,89468.14,19.93,15.3,6.6,10.5,2021/12/30,2021/12/24,2021/12/30,824
6037,CA,California,Los Angeles County,0,0,92714.14,21.4,17.1,7.3,10.9,2021/12/31,2021/12/25,2021/12/31,824
6037,CA,California,Los Angeles County,0,0,96115.14,22.17,18.7,8,11.4,2022/1/1,2021/12/26,2022/1/1,824
6037,CA,California,Los Angeles County,0,0,102899.86,22.44,21.1,8.9,11.9,2022/1/2,2021/12/27,2022/1/2,824
6037,CA,California,Los Angeles County,0,0,110382.71,23.03,23.1,9.8,12.4,2022/1/3,2021/12/28,2022/1/3,824
6037,CA,California,Los Angeles County,0,0,119974,23.34,25.1,10.9,13.2,2022/1/4,2021/12/29,2022/1/4,824
6037,CA,California,Los Angeles County,156462,96,129973.57,23.62,27.2,11.9,14.1,2022/1/5,2021/12/30,2022/1/5,824
6037,CA,California,Los Angeles County,0,0,140887.71,23.07,30,13,15.1,2022/1/6,2021/12/31,2022/1/6,824
6037,CA,California,Los Angeles County,0,0,145165.86,23,32.9,14.3,16.2,2022/1/7,2022/1/1,2022/1/7,824
6037,CA,California,Los Angeles County,0,0,153637.86,22.55,35.6,15.5,17,2022/1/8,2022/1/2,2022/1/8,824
6037,CA,California,Los Angeles County,0,0,152640.29,22.36,37,16.6,18.4,2022/1/9,2022/1/3,2022/1/9,824
6037,CA,California,Los Angeles County,0,0,146262.43,21.94,38.3,17.7,19.9,2022/1/10,2022/1/4,2022/1/10,824
6037,CA,California,Los Angeles County,0,0,135222,21.59,40.2,18.8,21.3,2022/1/11,2022/1/5,2022/1/11,824
6037,CA,California,Los Angeles County,276668,144,136878.57,20,42.2,20,22.7,2022/1/12,2022/1/6,2022/1/12,824
6037,CA,California,Los Angeles County,0,0,139888.86,19.35,42.7,21,24.1,2022/1/13,2022/1/7,2022/1/13,824
6037,CA,California,Los Angeles County,0,0,151619.14,18.34,43.5,21.9,25.3,2022/1/14,2022/1/8,2022/1/14,824
6037,CA,California,Los Angeles County,0,0,159830.29,17.46,44.4,22.8,26.3,2022/1/15,2022/1/9,2022/1/15,824
6037,CA,California,Los Angeles County,0,0,158185,17.49,45.1,23.6,27.3,2022/1/16,2022/1/10,2022/1/16,824
6037,CA,California,Los Angeles County,0,0,156370.14,17.52,45.6,24.4,28.4,2022/1/17,2022/1/11,2022/1/17,824
6037,CA,California,Los Angeles County,0,0,164389.43,17.47,45.3,25.1,29.5,2022/1/18,2022/1/12,2022/1/18,824
6037,CA,California,Los Angeles County,272198,308,169193.86,17.42,43.9,25.6,30.6,2022/1/19,2022/1/13,2022/1/19,824
6037,CA,California,Los Angeles County,0,0,167922.14,16.7,43.9,26,31.6,2022/1/20,2022/1/14,2022/1/20,824
6037,CA,California,Los Angeles County,0,0,157985.86,16.09,42.9,26.3,32.6,2022/1/21,2022/1/15,2022/1/21,824
6037,CA,California,Los Angeles County,0,0,137069.29,16.37,41.8,26.3,33.5,2022/1/22,2022/1/16,2022/1/22,824
6037,CA,California,Los Angeles County,0,0,129495.57,15.94,41.3,26.3,34.5,2022/1/23,2022/1/17,2022/1/23,824
6037,CA,California,Los Angeles County,0,0,121536.71,15.6,40.2,26.2,35.1,2022/1/24,2022/1/18,2022/1/24,824
6037,CA,California,Los Angeles County,0,0,99497.86,14.75,39.5,25.9,35.7,2022/1/25,2022/1/19,2022/1/25,824
6037,CA,California,Los Angeles County,211611,422,76426.43,13.37,39.1,25.5,35.7,2022/1/26,2022/1/20,2022/1/26,824
6037,CA,California,Los Angeles County,0,0,68198.14,11.62,37,25,35.8,2022/1/27,2022/1/21,2022/1/27,824
6037,CA,California,Los Angeles County,0,0,52453.43,10.67,35.4,24.5,35.7,2022/1/28,2022/1/22,2022/1/28,824
6037,CA,California,Los Angeles County,0,0,48315.86,10.17,33.8,23.8,35.7,2022/1/29,2022/1/23,2022/1/29,824
6037,CA,California,Los Angeles County,0,0,49354.29,10.38,31.9,23.2,35.5,2022/1/30,2022/1/24,2022/1/30,824
6037,CA,California,Los Angeles County,0,0,48140.71,9.94,30.5,22.5,35,2022/1/31,2022/1/25,2022/1/31,824
6037,CA,California,Los Angeles County,0,0,58018.86,9.02,28.9,21.7,34.4,2022/2/1,2022/1/26,2022/2/1,824
6037,CA,California,Los Angeles County,117166,459,73265.86,7.63,27.3,21,34,2022/2/2,2022/1/27,2022/2/2,824
6037,CA,California,Los Angeles County,0,0,72789,6.42,26.3,20.2,33.1,2022/2/3,2022/1/28,2022/2/3,824
6037,CA,California,Los Angeles County,0,0,80778.71,5.87,25,19.4,32.1,2022/2/4,2022/1/29,2022/2/4,824
6037,CA,California,Los Angeles County,0,0,90149,5.6,24.1,18.6,30.8,2022/2/5,2022/1/30,2022/2/5,824
6037,CA,California,Los Angeles County,0,0,90424.57,5.39,23.4,17.8,29.5,2022/2/6,2022/1/31,2022/2/6,824
6037,CA,California,Los Angeles County,0,0,101735.71,5.3,22.1,17,28.3,2022/2/7,2022/2/1,2022/2/7,824
6037,CA,California,Los Angeles County,0,0,114478,4.87,20.9,16.3,27.1,2022/2/8,2022/2/2,2022/2/8,824
6037,CA,California,Los Angeles County,62441,507,112668,4.42,20.4,15.6,26.1,2022/2/9,2022/2/3,2022/2/9,824
6037,CA,California,Los Angeles County,0,0,113169.86,3.96,19.4,14.8,25,2022/2/10,2022/2/4,2022/2/10,824
6037,CA,California,Los Angeles County,0,0,118431.57,3.67,19.1,14.2,24,2022/2/11,2022/2/5,2022/2/11,824
6037,CA,California,Los Angeles County,0,0,119186.29,3.46,18.2,13.6,23.2,2022/2/12,2022/2/6,2022/2/12,824
6037,CA,California,Los Angeles County,0,0,120129.29,3.44,17.5,13,22.4,2022/2/13,2022/2/7,2022/2/13,824
6037,CA,California,Los Angeles County,0,0,121800.57,3.28,16.8,12.5,21.7,2022/2/14,2022/2/8,2022/2/14,824
6037,CA,California,Los Angeles County,0,0,125900.57,3.02,15.9,11.9,20.9,2022/2/15,2022/2/9,2022/2/15,824
6037,CA,California,Los Angeles County,29399,432,127217.86,2.76,14.4,11.3,20,2022/2/16,2022/2/10,2022/2/16,824
6037,CA,California,Los Angeles County,0,0,127753,2.54,14,10.8,19.2,2022/2/17,2022/2/11,2022/2/17,824
6037,CA,California,Los Angeles County,0,0,129884.86,2.38,13.1,10.2,18.2,2022/2/18,2022/2/12,2022/2/18,824
6037,CA,California,Los Angeles County,0,0,131814.71,2.27,12.4,9.7,17.2,2022/2/19,2022/2/13,2022/2/19,824
6037,CA,California,Los Angeles County,0,0,131341.57,2.2,11.4,9.1,16.3,2022/2/20,2022/2/14,2022/2/20,824
6037,CA,California,Los Angeles County,0,0,122965.29,2.16,11.1,8.5,15.3,2022/2/21,2022/2/15,2022/2/21,824
6037,CA,California,Los Angeles County,0,0,113567.14,2.1,10.4,8,14.5,2022/2/22,2022/2/16,2022/2/22,824
6037,CA,California,Los Angeles County,21732,438,115861.29,1.89,10,7.6,13.7,2022/2/23,2022/2/17,2022/2/23,824
6037,CA,California,Los Angeles County,0,0,114129.29,1.72,9.3,7.2,13,2022/2/24,2022/2/18,2022/2/24,824
6037,CA,California,Los Angeles County,0,0,100194.57,1.64,8.7,6.8,12.4,2022/2/25,2022/2/19,2022/2/25,824
6037,CA,California,Los Angeles County,0,0,86671,1.59,8,6.5,11.7,2022/2/26,2022/2/20,2022/2/26,824
6037,CA,California,Los Angeles County,0,0,84915.86,1.44,7.8,6.2,10.9,2022/2/27,2022/2/21,2022/2/27,824
6037,CA,California,Los Angeles County,0,0,89023.71,1.32,7.3,5.9,10.2,2022/2/28,2022/2/22,2022/2/28,824
6037,CA,California,Los Angeles County,0,0,77858.86,1.14,7.5,5.7,9.5,2022/3/1,2022/2/23,2022/3/1,824
6037,CA,California,Los Angeles County,11187,357,60051.86,1.07,7.3,5.5,8.8,2022/3/2,2022/2/24,2022/3/2,824
6037,CA,California,Los Angeles County,0,0,55118.14,1.01,7.1,5.2,8.2,2022/3/3,2022/2/25,2022/3/3,824
6037,CA,California,Los Angeles County,0,0,54153.57,0.97,7.1,5,7.6,2022/3/4,2022/2/26,2022/3/4,824
6037,CA,California,Los Angeles County,0,0,54958.29,0.99,7.3,4.8,7.3,2022/3/5,2022/2/27,2022/3/5,824
6037,CA,California,Los Angeles County,0,0,54173.29,0.96,7.2,4.7,7,2022/3/6,2022/2/28,2022/3/6,824
6037,CA,California,Los Angeles County,0,0,54871.86,0.85,7,4.5,6.8,2022/3/7,2022/3/1,2022/3/7,824
6037,CA,California,Los Angeles County,0,0,71128.57,0.79,6.5,4.3,6.5,2022/3/8,2022/3/2,2022/3/8,824
6037,CA,California,Los Angeles County,10299,356,83360,0.74,6.1,4.1,6.3,2022/3/9,2022/3/3,2022/3/9,824
6037,CA,California,Los Angeles County,0,0,84411.43,0.72,5.7,4,6.2,2022/3/10,2022/3/4,2022/3/10,824
6037,CA,California,Los Angeles County,0,0,96762,0.68,5.2,3.8,6,2022/3/11,2022/3/5,2022/3/11,824
6037,CA,California,Los Angeles County,0,0,105680.14,0.66,4.7,3.6,5.8,2022/3/12,2022/3/6,2022/3/12,824
6037,CA,California,Los Angeles County,0,0,106462.86,0.67,4.3,3.4,5.5,2022/3/13,2022/3/7,2022/3/13,824
6037,CA,California,Los Angeles County,0,0,107223.57,0.67,4.1,3.3,5.2,2022/3/14,2022/3/8,2022/3/14,824
6037,CA,California,Los Angeles County,0,0,106728.14,0.64,4,3.1,5,2022/3/15,2022/3/9,2022/3/15,824
6037,CA,California,Los Angeles County,7170,235,104733,0.62,3.9,3,4.7,2022/3/16,2022/3/10,2022/3/16,824
6037,CA,California,Los Angeles County,0,0,105230,0.61,3.7,2.9,4.5,2022/3/17,2022/3/11,2022/3/17,824
6037,CA,California,Los Angeles County,0,0,102964.14,0.62,3.5,2.8,4.2,2022/3/18,2022/3/12,2022/3/18,824
6037,CA,California,Los Angeles County,0,0,102690.86,0.63,3.4,2.7,3.9,2022/3/19,2022/3/13,2022/3/19,824
6037,CA,California,Los Angeles County,0,0,103884.29,0.65,3.4,2.6,3.6,2022/3/20,2022/3/14,2022/3/20,824
6037,CA,California,Los Angeles County,0,0,104381,0.66,3.4,2.5,3.4,2022/3/21,2022/3/15,2022/3/21,824
6037,CA,California,Los Angeles County,0,0,104653.14,0.67,3.1,2.5,3.2,2022/3/22,2022/3/16,2022/3/22,824
6037,CA,California,Los Angeles County,12162,173,104353.86,0.71,2.8,2.3,2.9,2022/3/23,2022/3/17,2022/3/23,824
6037,CA,California,Los Angeles County,0,0,103485.43,0.72,2.6,2.2,2.8,2022/3/24,2022/3/18,2022/3/24,824
6037,CA,California,Los Angeles County,0,0,104735.29,0.73,2.5,2.2,2.8,2022/3/25,2022/3/19,2022/3/25,824
6037,CA,California,Los Angeles County,0,0,105003,0.74,2.4,2.1,2.8,2022/3/26,2022/3/20,2022/3/26,824
6037,CA,California,Los Angeles County,0,0,105021,0.74,2.4,2.1,2.7,2022/3/27,2022/3/21,2022/3/27,824
6037,CA,California,Los Angeles County,0,0,101149.86,0.76,2.3,2,2.7,2022/3/28,2022/3/22,2022/3/28,824
6037,CA,California,Los Angeles County,0,0,92620,0.84,2.2,2,2.7,2022/3/29,2022/3/23,2022/3/29,824
6037,CA,California,Los Angeles County,5592,128,92190.14,0.83,2.1,1.9,2.6,2022/3/30,2022/3/24,2022/3/30,824
6037,CA,California,Los Angeles County,0,0,88411.86,0.82,2,1.9,2.6,2022/3/31,2022/3/25,2022/3/31,824
6037,CA,California,Los Angeles County,0,0,87521.29,0.85,2,1.8,2.5,2022/4/1,2022/3/26,2022/4/1,824
6037,CA,California,Los Angeles County,0,0,89452.29,0.86,1.9,1.8,2.3,2022/4/2,2022/3/27,2022/4/2,824
6037,CA,California,Los Angeles County,0,0,89322.29,0.87,1.8,1.7,2.2,2022/4/3,2022/3/28,2022/4/3,824
6037,CA,California,Los Angeles County,0,0,91452,0.89,1.9,1.7,2.1,2022/4/4,2022/3/29,2022/4/4,824
6037,CA,California,Los Angeles County,0,0,98482.29,0.87,2,1.7,2,2022/4/5,2022/3/30,2022/4/5,824
6037,CA,California,Los Angeles County,5568,87,97606.29,0.93,2.1,1.7,2,2022/4/6,2022/3/31,2022/4/6,824
6037,CA,California,Los Angeles County,0,0,102206.57,0.99,2.2,1.7,1.9,2022/4/7,2022/4/1,2022/4/7,824
6037,CA,California,Los Angeles County,0,0,103991.43,1,2.1,1.6,1.9,2022/4/8,2022/4/2,2022/4/8,824
6037,CA,California,Los Angeles County,0,0,102785.43,1.05,2.2,1.6,1.9,2022/4/9,2022/4/3,2022/4/9,824
